P_CUSTOMER_NAME,P_INVOICE_NUM,P_INVOICE_DATE,P_INVOICE_AMOUNT,BILL_CUSTOMER_NAME,BILL_ACCOUNT_NUMBER,BILL_SITE,BILL_PARTY_SITE_NUMBER,SHIP_CUSTOMER_NAME,SHIP_SITE_NUMBER,BUSINESS_UNIT,TRANSACTION_TYPE_NAME,TRANSACTION_NUMBER,CURRENCY,TRANSACTION_DATE,TOTAL_AMOUNTS,BATCH_SOURCE_NAME,AMOUNT_DUE_ORIGINAL,AMOUNT_DUE_REMAINING,TRANSACTION_TOTAL,INVOICE_TYPE,INVOICE_STATUS,DOCUMENT_NUMBER
,,,,"CAMDEN TOWN TECHNOLOGIES PRIVATE LIMITED",152805,110480,202805,,,SE26-IND,Invoice,UAT-BRKNTSK2300449,INR,2022-07-25T00:00:00.000+00:00,11505,"PINE MIG",11505,11505,11505,INV,OPEN,
,,,,"DMI Finance Private Limited",152825,110642,202825,,,SE26-IND,Invoice,UAT-BRKNTSK2300450,INR,2022-07-27T00:00:00.000+00:00,1705626.28,"PINE MIG",1705626.28,1705626.28,1705626.28,INV,OPEN,
,,,,"IIFL FINANCE LIMITED",152868,110540,202868,,,SE26-IND,Invoice,UAT-BRKNTSK2300500,INR,2022-07-30T00:00:00.000+00:00,934560,"PINE MIG",934560,934560,934560,INV,OPEN,
,,,,"IIFL FINANCE LIMITED",152868,110540,202868,,,SE26-IND,Invoice,UAT-BRKNTSK2300451,INR,2022-07-31T00:00:00.000+00:00,135723.03,"PINE MIG",135723.03,135723.03,135723.03,INV,OPEN,
,,,,"Harvinder Finance Co Private Limited",152856,110676,202856,,,SE26-IND,Invoice,UAT-BRKNTSK2300452,INR,2022-07-31T00:00:00.000+00:00,3563.6,"PINE MIG",3563.6,3563.6,3563.6,INV,OPEN,
,,,,"Snapmint Financial Services Private Limited",152973,110654,202973,,,SE26-IND,Invoice,UAT-BRKNTSK2300453,INR,2022-07-31T00:00:00.000+00:00,1439.6,"PINE MIG",1439.6,1439.6,1439.6,INV,OPEN,
,,,,"Epimoney Private Limited",152834,110393,202834,,,SE26-IND,Invoice,UAT-BRKNTSK2300454,INR,2022-07-31T00:00:00.000+00:00,18853.45,"PINE MIG",18853.45,18853.45,18853.45,INV,OPEN,
,,,,"Amros Commercial Private Limited",152777,110454,202777,,,SE26-IND,Invoice,UAT-BRKNTSK2300455,INR,2022-07-31T00:00:00.000+00:00,3764.2,"PINE MIG",3764.2,3764.2,3764.2,INV,OPEN,
,,,,"Lunchbrake Technologies Private Limited",152901,110660,202901,,,SE26-IND,Invoice,UAT-BRKNTSK2300456,INR,2022-07-31T00:00:00.000+00:00,651.36,"PINE MIG",651.36,651.36,651.36,INV,OPEN,
,,,,"John Deere Financial India Private Limited - JDF",152886,110395,202886,,,SE26-IND,Invoice,UAT-BRKNTSK2300674,INR,2022-08-31T00:00:00.000+00:00,80617.73,"PINE MIG",80617.73,80617.73,80617.73,INV,OPEN,
,,,,"MYCLASSBOARD EDUCATIONAL SOLUTIONS PRIVATE LIMITED",152917,110257,202917,,,SE26-IND,Invoice,UAT-BRKNTSK2300675,INR,2022-08-31T00:00:00.000+00:00,389.4,"PINE MIG",389.4,389.4,389.4,INV,OPEN,
,,,,"Visage Holdings & Finance Pvt Ltd",152892,110404,202892,,,SE26-IND,Invoice,UAT-BRKNTSK2300676,INR,2022-08-31T00:00:00.000+00:00,51811.44,"PINE MIG",51811.44,51811.44,51811.44,INV,OPEN,
,,,,"MYCLASSBOARD EDUCATIONAL SOLUTIONS PRIVATE LIMITED",152917,110257,202917,,,SE26-IND,Invoice,UAT-BRKNTSK2300677,INR,2022-08-31T00:00:00.000+00:00,401.2,"PINE MIG",401.2,401.2,401.2,INV,OPEN,
,,,,"SI CREVA CAPITAL SERVICES PVT LTD",152969,110304,202969,,,SE26-IND,Invoice,UAT-BRKNTSK2300678,INR,2022-08-31T00:00:00.000+00:00,9227.6,"PINE MIG",9227.6,9227.6,9227.6,INV,OPEN,
,,,,"Loantap Credit Products Pvt Ltd.",152900,110302,202900,,,SE26-IND,Invoice,UAT-BRKNTSK2300679,INR,2022-08-31T00:00:00.000+00:00,24256.08,"PINE MIG",24256.08,24256.08,24256.08,INV,OPEN,
,,,,"VistaShopee Solutions Pvt Ltd",153005,110306,203005,,,SE26-IND,Invoice,UAT-BRKNTSK2300680,INR,2022-08-31T00:00:00.000+00:00,73.9,"PINE MIG",73.9,73.9,73.9,INV,OPEN,
,,,,"Wise Payments Limited",153008,110363,203008,,,SE26-IND,Invoice,UAT-BRKNTSK2300798,INR,2022-09-30T00:00:00.000+00:00,33302.9,"PINE MIG",33302.9,33302.9,33302.9,INV,OPEN,
,,,,"BANAYANTREE SERVICES LIMITED",152836,110559,202836,,,SE26-IND,Invoice,UAT-BRKNTSK2300799,INR,2022-09-30T00:00:00.000+00:00,225356.4,"PINE MIG",225356.4,225356.4,225356.4,INV,OPEN,
,,,,"Uruluj Insurance Advisory Private Limited",152898,110650,202898,,,SE26-IND,Invoice,UAT-BRKNTSK2300800,INR,2022-09-30T00:00:00.000+00:00,1128.38,"PINE MIG",1128.38,1128.38,1128.38,INV,OPEN,
,,,,"Pockvue Solutions Private Limited",152946,110445,202946,,,SE26-IND,Invoice,UAT-BRKNTSK2300801,INR,2022-09-30T00:00:00.000+00:00,2090.96,"PINE MIG",2090.96,2090.96,2090.96,INV,OPEN,
,,,,"Fritware Solutions Private Limited",152849,110652,202849,,,SE26-IND,Invoice,UAT-BRKNTSK2300802,INR,2022-09-30T00:00:00.000+00:00,126.85,"PINE MIG",126.85,126.85,126.85,INV,OPEN,
,,,,"Sree Gokulam Transprocess Private Limited",153009,110562,203009,,,SE26-IND,Invoice,UAT-BRKNTSK2300803,INR,2022-09-30T00:00:00.000+00:00,291.46,"PINE MIG",291.46,291.46,291.46,INV,OPEN,
,,,,"Zpay Labs Private Limited",153010,110234,203010,,,SE26-IND,Invoice,UAT-BRKNTSK2300804,INR,2022-09-30T00:00:00.000+00:00,3519.36,"PINE MIG",3519.36,3519.36,3519.36,INV,OPEN,
,,,,"BELFRICS CRYPTEX PRIVATE LIMITED",152796,110420,202796,,,SE26-IND,Invoice,UAT-BRKNTSK2300805,INR,2022-09-30T00:00:00.000+00:00,2301,"PINE MIG",2301,2301,2301,INV,OPEN,
,,,,"Manipal Housing Finance Syndicate Limited",152906,110599,202906,,,SE26-IND,Invoice,UAT-BRKNTSK2300806,INR,2022-09-30T00:00:00.000+00:00,123.9,"PINE MIG",123.9,123.9,123.9,INV,OPEN,
,,,,"Jainam Broking Limited",152883,110638,202883,,,SE26-IND,Invoice,UAT-BRKNTSK2300807,INR,2022-09-30T00:00:00.000+00:00,1575.3,"PINE MIG",1575.3,1575.3,1575.3,INV,OPEN,
,,,,"Rivergo Automation Private Limited",152955,110412,202955,,,SE26-IND,Invoice,UAT-BRKNTSK2300808,INR,2022-09-30T00:00:00.000+00:00,410.64,"PINE MIG",410.64,410.64,410.64,INV,OPEN,
,,,,"Spay Technology Private Limited",152974,110617,202974,,,SE26-IND,Invoice,UAT-BRKNTSK2300809,INR,2022-09-30T00:00:00.000+00:00,651.95,"PINE MIG",651.95,651.95,651.95,INV,OPEN,
,,,,"Ezulix software Pvt Ltd",152838,110226,202838,,,SE26-IND,Invoice,UAT-BRKNTSK2300810,INR,2022-09-30T00:00:00.000+00:00,2363.54,"PINE MIG",2363.54,2363.54,2363.54,INV,OPEN,
,,,,"Onemi Technology Solutions Pvt Ltd",152937,110563,202937,,,SE26-IND,Invoice,UAT-BRKNTSK2300811,INR,2022-09-30T00:00:00.000+00:00,69565.72,"PINE MIG",69565.72,69565.72,69565.72,INV,OPEN,
,,,,"Spay Technology Private Limited",152974,110617,202974,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B034,INR,2022-10-31T00:00:00.000+00:00,73.75,"PINE MIG",73.75,73.75,73.75,INV,OPEN,
,,,,"Ezulix software Pvt Ltd",152838,110226,202838,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B035,INR,2022-10-31T00:00:00.000+00:00,1752.3,"PINE MIG",1752.3,1752.3,1752.3,INV,OPEN,
,,,,"MARKET HUB STOCK BROKING PRIVATE LIMITED",152907,110667,202907,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B036,INR,2022-10-31T00:00:00.000+00:00,274.7,"PINE MIG",274.7,274.7,274.7,INV,OPEN,
,,,,"Onemi Technology Solutions Pvt Ltd",152937,110563,202937,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B037,INR,2022-10-31T00:00:00.000+00:00,30061.68,"PINE MIG",30061.68,30061.68,30061.68,INV,OPEN,
,,,,"ICICI BANK LIMITED -Customer",152866,110359,202866,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B040,INR,2022-10-31T00:00:00.000+00:00,2400.12,"PINE MIG",2400.12,2400.12,2400.12,INV,OPEN,
,,,,"IDFC First Bank",152867,110348,202867,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B041,INR,2022-10-31T00:00:00.000+00:00,157477.37,"PINE MIG",157477.37,157477.37,157477.37,INV,OPEN,
,,,,"Axis Bank",152792,110508,202792,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B042,INR,2022-10-31T00:00:00.000+00:00,6067531.09,"PINE MIG",6067531.09,6067531.09,6067531.09,INV,OPEN,
,,,,"APEX INSURANCE CONSULTANT LTD",152782,110418,202782,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B044,INR,2022-10-31T00:00:00.000+00:00,82.6,"PINE MIG",82.6,82.6,82.6,INV,OPEN,
,,,,"Arohan Financial Services Limited",152783,110426,202783,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B045,INR,2022-10-31T00:00:00.000+00:00,486.79,"PINE MIG",486.79,486.79,486.79,INV,OPEN,
,,,,"Ashv Finance Limited",152786,110354,202786,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B046,INR,2022-10-31T00:00:00.000+00:00,259.6,"PINE MIG",259.6,259.6,259.6,INV,OPEN,
,,,,"Beejapuri Dairy Private Limited",152795,110586,202795,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B047,INR,2022-10-31T00:00:00.000+00:00,691.57,"PINE MIG",691.57,691.57,691.57,INV,OPEN,
,,,,"Care Health Insurance Limited",152806,110631,202806,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B048,INR,2022-10-31T00:00:00.000+00:00,360.49,"PINE MIG",360.49,360.49,360.49,INV,OPEN,
,,,,"Cars24 Financial Services Private Limited",152807,110481,202807,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B049,INR,2022-10-31T00:00:00.000+00:00,630.12,"PINE MIG",630.12,630.12,630.12,INV,OPEN,
,,,,"MWYN TECH PRIVATE LIMITED",152924,110637,202924,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B050,INR,2022-10-31T00:00:00.000+00:00,247418.74,"PINE MIG",247418.74,247418.74,247418.74,INV,OPEN,
,,,,"DECCAN FINANCE LIMITED",152819,110470,202819,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B051,INR,2022-10-31T00:00:00.000+00:00,2902.8,"PINE MIG",2902.8,2902.8,2902.8,INV,OPEN,
,,,,"Donatekart Foundation",152827,110282,202827,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2C001,INR,2022-10-31T00:00:00.000+00:00,3200.73,"PINE MIG",3200.73,3200.73,3200.73,INV,OPEN,
,,,,"Exide Life Insurance",152837,110342,202837,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B052,INR,2022-10-31T00:00:00.000+00:00,5453.33,"PINE MIG",5453.33,5453.33,5453.33,INV,OPEN,
,,,,"HDFC Life Insurance Company Limited",152859,110682,202859,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B053,INR,2022-10-31T00:00:00.000+00:00,4781.36,"PINE MIG",4781.36,4781.36,4781.36,INV,OPEN,
,,,,"IDFC First Bank",152867,110348,202867,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B054,INR,2022-10-31T00:00:00.000+00:00,175796.4,"PINE MIG",175796.4,175796.4,175796.4,INV,OPEN,
,,,,"IIFL FINANCE LIMITED",152868,110540,202868,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B055,INR,2022-10-31T00:00:00.000+00:00,5305.28,"PINE MIG",5305.28,5305.28,5305.28,INV,OPEN,
,,,,"FINZO VENTURES PRIVATE LIMITED",152845,110702,202845,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2C002,INR,2022-10-31T00:00:00.000+00:00,137.35,"PINE MIG",137.35,137.35,137.35,INV,OPEN,
,,,,"IRM Energy Limited",152877,110584,202877,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B056,INR,2022-10-31T00:00:00.000+00:00,4439.16,"PINE MIG",4439.16,4439.16,4439.16,INV,OPEN,
,,,,"SI CREVA CAPITAL SERVICES PVT LTD",152969,110304,202969,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B057,INR,2022-10-31T00:00:00.000+00:00,501.5,"PINE MIG",501.5,501.5,501.5,INV,OPEN,
,,,,"Kogta Financial (India) Limited",152895,110468,202895,,,SE26-IND,Invoice,UAT-BRKN/OCT/B2B058,INR,2022-10-31T00:00:00.000+00:00,56.64,"PINE MIG",56.64,56.64,56.64,INV,OPEN,
,,,,"Axis Bank",152792,110508,202792,,,SE26-IND,Invoice,BRKNTSK74055,INR,2020-10-01T00:00:00.000+00:00,877209.345,"PINE MIG",877209.345,877209.345,877209.345,INV,OPEN,
,,,,"Facebook India Online Services Pvt. Ltd",152839,110707,202839,,,SE26-IND,Invoice,BRKNTSK74056,INR,2020-10-19T00:00:00.000+00:00,2442600,"PINE MIG",2442600,2442600,2442600,INV,OPEN,
,,,,"TRAVCLAN TECHNOLOGY INDIA PRIVATE LIMITED",152987,110255,202987,,,SE26-IND,Invoice,BRKNTSK74057,INR,2020-10-21T00:00:00.000+00:00,4243.752,"PINE MIG",4243.752,4243.752,4243.752,INV,OPEN,
,,,,"Adani Capital Private Limited",152764,110254,202764,,,SE26-IND,Invoice,BRKNTSK74059,INR,2020-10-31T00:00:00.000+00:00,9569.8,"PINE MIG",9569.8,9569.8,9569.8,INV,OPEN,
,,,,"Altum Credo Home Finance Private Limited",152774,110608,202774,,,SE26-IND,Invoice,BRKNTSK74060,INR,2020-10-31T00:00:00.000+00:00,106.2,"PINE MIG",106.2,106.2,106.2,INV,OPEN,
,,,,"Ascend Bizcap Private Limited",152785,110297,202785,,,SE26-IND,Invoice,BRKNTSK74061,INR,2020-10-31T00:00:00.000+00:00,113.28,"PINE MIG",113.28,113.28,113.28,INV,OPEN,
,,,,"AU SMALL FINANCE BANK LIMITED",152788,110535,202788,,,SE26-IND,Invoice,BRKNTSK74062,INR,2020-10-31T00:00:00.000+00:00,90860,"PINE MIG",90860,90860,90860,INV,OPEN,
,,,,"GODDARD TECHNICAL SOLUTIONS PVT LTD",152791,110640,202791,,,SE26-IND,Invoice,BRKNTSK74063,INR,2020-10-31T00:00:00.000+00:00,226.56,"PINE MIG",226.56,226.56,226.56,INV,OPEN,
,,,,"Baid Leasing And Finance Co Ltd",152793,110327,202793,,,SE26-IND,Invoice,BRKNTSK74064,INR,2020-10-31T00:00:00.000+00:00,31.86,"PINE MIG",31.86,31.86,31.86,INV,OPEN,
,,,,"Cars24 Financial Services Private Limited",152807,110481,202807,,,SE26-IND,Invoice,BRKNTSK74065,INR,2020-10-31T00:00:00.000+00:00,1373.52,"PINE MIG",1373.52,1373.52,1373.52,INV,OPEN,
,,,,"INFOCREDIT SERVICES PVT LTD",152817,110671,202817,,,SE26-IND,Invoice,BRKNTSK74067,INR,2020-10-31T00:00:00.000+00:00,2676.24,"PINE MIG",2676.24,2676.24,2676.24,INV,OPEN,
,,,,"Credit Wise Capital Private Limited",152816,110303,202816,,,SE26-IND,Invoice,BRKNTSK74068,INR,2020-10-31T00:00:00.000+00:00,1387.68,"PINE MIG",1387.68,1387.68,1387.68,INV,OPEN,
,,,,"DMI Finance Private Limited",152825,110642,202825,,,SE26-IND,Invoice,BRKNTSK74069,INR,2020-10-31T00:00:00.000+00:00,401117.4,"PINE MIG",401117.4,401117.4,401117.4,INV,OPEN,
,,,,"INFOCREDIT SERVICES PVT LTD",152817,110671,202817,,,SE26-IND,Invoice,BRKNTSK74318,INR,2021-02-28T00:00:00.000+00:00,3044.4,"PINE MIG",3044.4,3044.4,3044.4,INV,OPEN,
,,,,"TRANSWARRANTY FINANCE LIMITED - OROBORO",152986,110313,202986,,,SE26-IND,Invoice,BRKNTSK74320,INR,2021-02-28T00:00:00.000+00:00,42.48,"PINE MIG",42.48,42.48,42.48,INV,OPEN,
,,,,"Credit Wise Capital Private Limited",152816,110303,202816,,,SE26-IND,Invoice,BRKNTSK74321,INR,2021-02-28T00:00:00.000+00:00,3511.68,"PINE MIG",3511.68,3511.68,3511.68,INV,OPEN,
,,,,"AGGRA TECHNOLOGIES PRIVATE LIMITED",152770,110315,202770,,,SE26-IND,Invoice,BRKNTSK74322,INR,2021-02-28T00:00:00.000+00:00,5.9,"PINE MIG",5.9,5.9,5.9,INV,OPEN,
,,,,"DMI Finance Private Limited",152825,110642,202825,,,SE26-IND,Invoice,BRKNTSK74323,INR,2021-02-28T00:00:00.000+00:00,465002.6,"PINE MIG",465002.6,465002.6,465002.6,INV,OPEN,
,,,,"MWYN TECH PRIVATE LIMITED",152924,110637,202924,,,SE26-IND,Invoice,BRKNTSK74324,INR,2021-02-28T00:00:00.000+00:00,3929.4,"PINE MIG",3929.4,3929.4,3929.4,INV,OPEN,
,,,,"Epimoney Private Limited",152834,110393,202834,,,SE26-IND,Invoice,BRKNTSK74325,INR,2021-02-28T00:00:00.000+00:00,212.4,"PINE MIG",212.4,212.4,212.4,INV,OPEN,
,,,,"KIERAYA FURNISHING SOLUTIONS PRIVATE LIMITED - Furlenco",152891,110685,202891,,,SE26-IND,Invoice,BRKNTSK74326,INR,2021-02-28T00:00:00.000+00:00,22.0424,"PINE MIG",22.0424,22.0424,22.0424,INV,OPEN,
,,,,"HERBACEOUS RETAIL PRIVATE LIMITED",152862,110494,202862,,,SE26-IND,Invoice,BRKNTSK74327,INR,2021-02-28T00:00:00.000+00:00,233.64,"PINE MIG",233.64,233.64,233.64,INV,OPEN,
,,,,"MCB - Sri Gowthami Educational Society merchant",152916,110495,202916,,,SE26-IND,Invoice,BRKNTSK74328,INR,2021-02-28T00:00:00.000+00:00,5.9,"PINE MIG",5.9,5.9,5.9,INV,OPEN,
,,,,"INCRED FINANCIAL SERVICES LIMITED",152871,110611,202871,,,SE26-IND,Invoice,BRKNTSK74330,INR,2021-02-28T00:00:00.000+00:00,6077,"PINE MIG",6077,6077,6077,INV,OPEN,
,,,,"MCB - S. R. N. Mehta School merchant",152915,110659,202915,,,SE26-IND,Invoice,BRKNTSK74331,INR,2021-02-28T00:00:00.000+00:00,53.1,"PINE MIG",53.1,53.1,53.1,INV,OPEN,
,,,,"MCB - NORTH POINT CHILDREN'S SCHOOL merchant actor",152912,110523,202912,,,SE26-IND,Invoice,BRKNTSK74332,INR,2021-02-28T00:00:00.000+00:00,94.4,"PINE MIG",94.4,94.4,94.4,INV,OPEN,
,,,,"EQX Analytics Pvt Ltd",152976,110382,202976,,,SE26-IND,Invoice,BRKNTSK90064,INR,2021-05-31T00:00:00.000+00:00,25570.6,"PINE MIG",25570.6,25570.6,25570.6,INV,OPEN,
,,,,"TRAVCLAN TECHNOLOGY INDIA PRIVATE LIMITED",152987,110255,202987,,,SE26-IND,Invoice,BRKNTSK90065,INR,2021-05-31T00:00:00.000+00:00,89.916,"PINE MIG",89.916,89.916,89.916,INV,OPEN,
,,,,"TTK Prestige Limited",152988,110289,202988,,,SE26-IND,Invoice,BRKNTSK90066,INR,2021-05-31T00:00:00.000+00:00,2.36,"PINE MIG",2.36,2.36,2.36,INV,OPEN,
,,,,"UJJIVAN SMALL FINANCE BANK LIMITED",152991,110561,202991,,,SE26-IND,Invoice,BRKNTSK90067,INR,2021-05-31T00:00:00.000+00:00,1879428.48,"PINE MIG",1879428.48,1879428.48,1879428.48,INV,OPEN,
,,,,"Thirumeni Finance Private Limited - Varthana BBPS",152983,110594,202983,,,SE26-IND,Invoice,BRKNTSK90068,INR,2021-05-31T00:00:00.000+00:00,198.24,"PINE MIG",198.24,198.24,198.24,INV,OPEN,
,,,,"Thirumeni Finance Private Limited - Varthana BBPS",152983,110594,202983,,,SE26-IND,Invoice,BRKNTSK90069,INR,2021-05-31T00:00:00.000+00:00,23.6,"PINE MIG",23.6,23.6,23.6,INV,OPEN,
,,,,"Vikas the Concept School",153002,110623,203002,,,SE26-IND,Invoice,BRKNTSK90070,INR,2021-05-31T00:00:00.000+00:00,100.3,"PINE MIG",100.3,100.3,100.3,INV,OPEN,
,,,,"Vinobha Milk Distributor",153003,110429,203003,,,SE26-IND,Invoice,BRKNTSK90071,INR,2021-05-31T00:00:00.000+00:00,2.36,"PINE MIG",2.36,2.36,2.36,INV,OPEN,
,,,,"IT SYSTEMS",152878,110498,202878,,,SE26-IND,Invoice,BRKNTSK90081,INR,2021-05-31T00:00:00.000+00:00,6658.74,"PINE MIG",6658.74,6658.74,6658.74,INV,OPEN,
,,,,"IT SYSTEMS",152878,110498,202878,,,SE26-IND,Invoice,BRKNTSK90082,INR,2021-05-31T00:00:00.000+00:00,941.64,"PINE MIG",941.64,941.64,941.64,INV,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,Invoice,BRKNTSK90003,INR,2021-06-01T00:00:00.000+00:00,11316.672,"PINE MIG",11316.672,11316.672,11316.672,INV,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,Invoice,BRKNTSK90004,INR,2021-06-01T00:00:00.000+00:00,11316.672,"PINE MIG",11316.672,11316.672,11316.672,INV,OPEN,
,,,,"Gokwik Commerce Solutions Private Limited",152853,110705,202853,,,SE26-IND,Invoice,BRKNTSK90005,INR,2021-06-01T00:00:00.000+00:00,11316.672,"PINE MIG",11316.672,11316.672,11316.672,INV,OPEN,
,,,,"INCRED FINANCIAL SERVICES LIMITED",152871,110611,202871,,,SE26-IND,Invoice,BRKNTSK90342,INR,2021-08-31T00:00:00.000+00:00,3127,"PINE MIG",3127,3127,3127,INV,OPEN,
,,,,"Indifi Technologies Private Limited",152874,110332,202874,,,SE26-IND,Invoice,BRKNTSK90343,INR,2021-08-31T00:00:00.000+00:00,23.6,"PINE MIG",23.6,23.6,23.6,INV,OPEN,
,,,,"IT SYSTEMS",152878,110498,202878,,,SE26-IND,Invoice,BRKNTSK90345,INR,2021-08-31T00:00:00.000+00:00,3659.4632,"PINE MIG",3659.4632,3659.4632,3659.4632,INV,OPEN,
,,,,"Jain Autofin Pvt. Ltd.",152881,110301,202881,,,SE26-IND,Invoice,BRKNTSK90346,INR,2021-08-31T00:00:00.000+00:00,3653.28,"PINE MIG",3653.28,3653.28,3653.28,INV,OPEN,
,,,,"JAIN MOTOR FINMART PVT. LTD.",152882,110337,202882,,,SE26-IND,Invoice,BRKNTSK90347,INR,2021-08-31T00:00:00.000+00:00,1253.16,"PINE MIG",1253.16,1253.16,1253.16,INV,OPEN,
,,,,"John Deere Financial India Private Limited - JDF",152886,110395,202886,,,SE26-IND,Invoice,BRKNTSK90348,INR,2021-08-31T00:00:00.000+00:00,62728.8,"PINE MIG",62728.8,62728.8,62728.8,INV,OPEN,
,,,,"John Deere Financial India Private Limited - JDF",152886,110395,202886,,,SE26-IND,Invoice,BRKNTSK90349,INR,2021-08-31T00:00:00.000+00:00,30785.3858,"PINE MIG",30785.3858,30785.3858,30785.3858,INV,OPEN,
,,,,"Visage Holdings & Finance Pvt Ltd",152892,110404,202892,,,SE26-IND,Invoice,BRKNTSK90350,INR,2021-08-31T00:00:00.000+00:00,41035.68,"PINE MIG",41035.68,41035.68,41035.68,INV,OPEN,
,,,,"SI CREVA CAPITAL SERVICES PVT LTD",152969,110304,202969,,,SE26-IND,Invoice,BRKNTSK90351,INR,2021-08-31T00:00:00.000+00:00,9723.2,"PINE MIG",9723.2,9723.2,9723.2,INV,OPEN,
,,,,"Loantap Credit Products Pvt Ltd.",152900,110302,202900,,,SE26-IND,Invoice,BRKNTSK90352,INR,2021-08-31T00:00:00.000+00:00,21070.08,"PINE MIG",21070.08,21070.08,21070.08,INV,OPEN,
,,,,"MCB - MBR Educational Society merchant actor",152909,110414,202909,,,SE26-IND,Invoice,BRKNTSK90354,INR,2021-08-31T00:00:00.000+00:00,348.1,"PINE MIG",348.1,348.1,348.1,INV,OPEN,
,,,,"MCB - Montessori High School merchant",152911,110440,202911,,,SE26-IND,Invoice,BRKNTSK90355,INR,2021-08-31T00:00:00.000+00:00,5.9,"PINE MIG",5.9,5.9,5.9,INV,OPEN,
,,,,"MCB - NORTH POINT CHILDREN'S SCHOOL merchant actor",152912,110523,202912,,,SE26-IND,Invoice,BRKNTSK90356,INR,2021-08-31T00:00:00.000+00:00,259.6,"PINE MIG",259.6,259.6,259.6,INV,OPEN,
,,,,"Loantap Credit Products Pvt Ltd.",152900,110302,202900,,,SE26-IND,Invoice,BRKNTSK90637,INR,2021-11-30T00:00:00.000+00:00,18719.52,"PINE MIG",18719.52,18719.52,18719.52,INV,OPEN,
,,,,"JANHAVI - MCB - Billabong High International School Thane merchant",152884,110338,202884,,,SE26-IND,Invoice,BRKNTSK90638,INR,2021-11-30T00:00:00.000+00:00,206.5,"PINE MIG",206.5,206.5,206.5,INV,OPEN,
,,,,"MCB - Montessori High School merchant",152911,110440,202911,,,SE26-IND,Invoice,BRKNTSK90640,INR,2021-11-30T00:00:00.000+00:00,23.6,"PINE MIG",23.6,23.6,23.6,INV,OPEN,
,,,,"MCB - NORTH POINT CHILDREN'S SCHOOL merchant actor",152912,110523,202912,,,SE26-IND,Invoice,BRKNTSK90641,INR,2021-11-30T00:00:00.000+00:00,11.8,"PINE MIG",11.8,11.8,11.8,INV,OPEN,
,,,,"MCB - Rockwoods School merchant",152914,110295,202914,,,SE26-IND,Invoice,BRKNTSK90642,INR,2021-11-30T00:00:00.000+00:00,11.8,"PINE MIG",11.8,11.8,11.8,INV,OPEN,
,,,,"MCB - S. R. N. Mehta School merchant",152915,110659,202915,,,SE26-IND,Invoice,BRKNTSK90643,INR,2021-11-30T00:00:00.000+00:00,70.8,"PINE MIG",70.8,70.8,70.8,INV,OPEN,
,,,,"Monexo Fintech Pvt Ltd",152922,110489,202922,,,SE26-IND,Invoice,BRKNTSK90644,INR,2021-11-30T00:00:00.000+00:00,116.82,"PINE MIG",116.82,116.82,116.82,INV,OPEN,
,,,,"MWYN TECH PRIVATE LIMITED",152924,110637,202924,,,SE26-IND,Invoice,BRKNTSK90645,INR,2021-11-30T00:00:00.000+00:00,4094.6,"PINE MIG",4094.6,4094.6,4094.6,INV,OPEN,
,,,,"DEL CAPITAL PRIVATE LIMITED",152820,110589,202820,,,SE26-IND,Invoice,BRKNTSK90646,INR,2021-11-30T00:00:00.000+00:00,948.72,"PINE MIG",948.72,948.72,948.72,INV,OPEN,
,,,,"Muthoot Capital Services Ltd",152926,110672,202926,,,SE26-IND,Invoice,BRKNTSK90647,INR,2021-11-30T00:00:00.000+00:00,69.03,"PINE MIG",69.03,69.03,69.03,INV,OPEN,
,,,,"Merry Go Around Foods",152918,110583,202918,,,SE26-IND,Invoice,BRKNTSK90648,INR,2021-11-30T00:00:00.000+00:00,9.499,"PINE MIG",9.499,9.499,9.499,INV,OPEN,
